"node","woman","man","girl","boy","mother","father","female","male","feminine","masculine"
"brisk",0.841309378534437,1.20196649693699,0.906662311226847,2.50991074011688,0.496919492060924,0.399660349098134,0.570870399080033,1.02973545997922,2.54019868854571,1.10196206763685
"energetic",5.13422691161976,6.98703673364462,8.63139129379804,34.2896962290072,5.46362093179726,5.16200132640707,4.43745807803265,8.42089422864261,5.41087521852772,11.4284625564734
"quick",4.4991453542519,2.75632229090007,3.44800598355297,3.93389796037897,1.50207408806185,1.16028489559914,2.64685662774905,2.49279927326043,15.7060101409,3.72179061723234
"bristle",1.08405643011924,0.895951695827542,0.780250153862763,0.596299887667295,0.362720815451756,0.295805986952443,0.853379384375406,1.06900998799936,1.30216598390949,2.85459816002994
"brush",3.47300896172003,1.60984029946912,2.55579699882403,1.37719009326203,1.66986108120426,1.62935176131472,2.3638318613657,1.54718714089535,4.25521464268174,1.19119988569137
"stiff",1.17738474614762,1.08297707291484,0.914133192533018,0.617809291177324,0.403233956692417,0.358521506301916,1.03783300342203,1.20355740476543,1.08783070172502,3.50686554534856
"britain",0.670454119252542,0.87449365354573,0.658228271362119,0.546404224230379,0.727018628720259,1.06015813818419,0.586525280081251,0.769346091193672,0.548009850697286,0.443566448016233
"england",1.33315934787215,1.64880327532391,1.27818744692795,1.00009235256534,1.46230840099405,2.21903061239065,1.12760984253359,1.3530937968801,1.00912423987813,0.794222921980982
"island",1.7280078432887,1.59193443349069,1.61720269154725,1.26113036048737,1.3561011736867,1.20956714214911,1.45483528251174,1.58449837402753,3.2353333839228,1.17752852600116
"uk",0.902109950989388,1.13230529098461,0.886776887039831,0.676473531601583,0.924892556855028,1.37543701032873,0.736450068964705,0.937305040730451,0.666250349616928,0.518274061407824
"encyclopedia",0.396203326033105,0.567230746262431,0.544903388872674,0.839492834527606,0.653181578866455,0.675933798727512,0.443752833136113,0.620261945262694,0.326240618890067,0.32376715800184
"british",0.642172228964406,1.46804523396737,0.600613919051939,0.762494989085691,0.61558366643572,0.82443693175305,0.587865910972881,1.24778525229961,0.427017595183083,0.771851793841432
"english",0.836459069788792,1.44964703794139,0.866755181767671,0.899724044246965,0.731355632413414,0.773789116532431,0.821919549017487,1.49456769598535,0.563137254870079,0.739092477131373
"brittle",3.08835214263357,0.985991243036273,2.12820522791957,0.86842835819322,0.670181914404876,0.411366490734017,1.79699161625355,0.870650650338726,15.4698557274102,0.950431520396315
"sibling",5.67060480196703,5.14967660504745,8.48708229355786,18.4054704477073,35.1820597771263,62.2764296747053,8.01901955598887,6.01412368994834,2.08139881881903,2.47027872778007
"broad",0.936488731506959,1.70022133299298,0.678584616945528,0.692478517010326,0.686658317402299,0.793513120347357,0.750097431068299,1.5379248932142,0.871952828898547,1.60625031824378
"wide",0.966752623582935,1.7055406485564,0.73318170433753,0.684496736545153,0.640616387765975,0.61506927923505,0.764054691611262,1.3823467759896,1.09359936799123,1.8984710159
"broadcast",0.633053764438583,1.00024914261765,0.639513200033952,0.730396169927826,0.562126098232763,0.49974153061171,0.643758672814538,0.969297782409453,0.660230693341831,0.586325424149727
"transmit",0.520446863832879,0.944418336735027,0.492361732718284,0.540673960090325,0.499105354817349,0.419239204630468,0.52781187899656,0.829901383870349,0.497483064743048,0.527730712966962
"broadway",0.635743610249892,0.88770760566473,0.72414983427146,0.776990166908716,0.5030320633517,0.436613405387908,0.556171620252021,0.821800421706227,1.17151359357268,0.49692734863582
"show",1.7063455832953,2.09055877817621,1.95188721689568,1.99094197603474,1.70927353728718,1.557102409603,1.901911016398,2.21319894292003,1.90090596753618,1.38044728064527
"broccoli",0.687415575901704,0.555825358319748,0.97060833798312,0.997415844490003,0.558538960234527,0.666462968784787,0.6144216640291,0.761196872021619,0.813172509452477,1.09705774914494
"broil",0.51342106252634,0.316618731495962,0.446801557590245,0.2964474881668,0.382963116052301,0.4460462264177,0.516063011708323,0.357821405869876,0.519724627246962,0.438588125786549
"broke",0.444335867495867,0.243414828045578,0.436049776200956,0.452046674037884,1.14525200884973,0.697342010134254,0.51024279076006,0.246052199969177,0.354513761963818,0.199749785478585
"broken",1.82156886405364,1.61654048382251,1.6502283918639,1.15295305615811,1.17138042170524,0.919284104723977,2.87967891669187,1.43675128711042,1.50166616645748,1.66889249947352
"shattered",0.310251035926393,0.266328115527969,0.271428186960414,0.178422436671567,0.17955002309901,0.13609273036643,0.548438425229453,0.218675721537177,0.233239092948667,0.271803473281371
"broker",0.408731589234325,0.443959818786731,0.333278181352485,0.447392543683696,0.941680838490677,1.72320464475099,0.32723831515513,0.494336825679246,0.24145444022282,0.316243629744543
"bronco",0.852944483839706,1.24513544507157,1.02491316325669,1.72876867718867,0.738614359149821,0.626147602162018,0.870616795672178,1.45415066473056,0.49478129630571,3.37507128390667
"horse",9.03099098357079,12.7343489189517,10.6138999667762,17.315469627115,7.60132832283839,6.63630444464195,8.82811193852765,14.3915021772911,5.39173442767774,32.0487118072912
"bronze",1.06556164593142,0.599955882799681,0.933601793189462,0.550397801682686,0.481933039883491,0.401104036274632,0.76822653611378,0.612061098144205,1.36899079247042,1.12678890578871
"creek",0.510697011295529,0.451819209197254,0.502293184455068,0.478309595895083,0.286190868160466,0.263073360282092,0.438252058274891,0.56369422481424,1.37255961922025,0.428279068571452
"stream",1.5568100489667,1.21557923176752,1.43664513559237,1.26724877664495,0.787053212937215,0.702788818888138,1.24997534773261,1.39127274734611,4.29403849674971,1.05168065956667
"broom",1.52331708753481,0.610561321561844,1.21518808192749,0.78302889838938,1.06591485267232,1.44379779972306,0.913894326681739,0.599671137817229,2.74409647055491,0.533351306593796
"cleaning",3.91881848342499,1.46640968912617,3.45931554571917,2.3510597089849,5.00989845369138,7.96905331408828,2.66942841323609,1.53833803146767,6.17628792028794,1.14762169853633
