"node","woman","man","girl","boy","mother","father","female","male","feminine","masculine"
"pepsi",0.392153194679835,0.476329405391807,0.884042131950943,0.850936642665673,0.48404300566256,0.49244708475794,0.45993616805049,0.374481961433851,0.380472648116268,0.297605258708546
"perilous",0.0907216512295999,0.116247867555296,0.0869577243185973,0.122351881697112,0.0683930536608344,0.0675007312128592,0.143507720121996,0.130378633039498,0.0563239874250559,0.166330592327598
"conceptualize",0.0390770969237395,0.0297374293166709,0.0336893240340306,0.0387032636679715,0.0549478058539639,0.0373067948670711,0.0302942833868423,0.028143478136172,0.0294479571376085,0.0265745081644225
"intuit",0.00641175953883128,0.0080253419618192,0.00713446648704855,0.00929847397872314,0.00483205150028916,0.0087567532021874,0.00495892341189802,0.00406642777505595,0.00626809806693456,0.00470464329085485
"realize",0.771582314180804,0.676001965233884,0.615681554445287,0.73632064214733,1.00895642120291,1.09079402281662,0.597833412583496,0.606757912921702,0.540664829458776,0.726184177278046
"percent",0.669085604800663,0.501478066470476,0.728529021208888,0.740865472892879,0.457739621120065,0.413564473980166,0.505638594627035,0.461060908268284,0.440641848277842,0.439613038884215
"numerical",0.0104497721713594,0.00946946037690888,0.025995400810653,0.0279476260325257,0.00687250437024322,0.00701501575888683,0.0105999970845452,0.00945980379974837,0.00723837161531536,0.00844080679886926
"percentage point",0.00717471982130439,0.00541274359393207,0.00684873967774071,0.00707417593391472,0.00359925836935442,0.00363438538189322,0.00470356151755033,0.00436881188633462,0.00408819253043938,0.00412127771194486
"perch",0.76727651117177,0.709825735148622,1.00101292550577,0.697839748133565,3.18845650687796,0.737730514046725,0.767241505718248,0.780656804428169,0.854115943804266,0.509953385977062
"roost",0.775646260130972,0.642392131272647,1.00062082472299,0.679819809512978,5.18898374013328,0.968836699909169,0.853012392248751,0.723985504479324,0.699944846013256,0.425026276585589
"percolator",0.537845832470921,0.932659167582752,0.567288727511485,0.763140305886528,0.465369216120236,0.755943733582799,0.443919026752418,0.714339557546376,0.456654995879477,0.615343278318457
